"","logFC.populationSTDI","logFC.populationSTGL2","logFC.populationSTGL3","logFC.populationSTIN","logFC.populationSTPO1","logFC.populationSTTO.BH","logCPM","LR","PValue","FDR"
"Sdiv_ptg000014l_2316-R",-0.459363817419032,-1.68862853955553,-0.949168054239624,-0.838036429323663,-1.19295798624972,0.297667576475124,4.16639236309067,24.0803571102594,0.000504778060999369,0.0012263382759926
"Sdiv_ptg000003l_1009-R",0.171191008737473,-0.570246015044666,-1.19161781757549,-0.85661037354678,-0.315092972346555,-0.364585080269342,5.25575679245162,24.0779373030086,0.000505295933240005,0.00122752298325717
"Sdiv_ptg000012l_0388-R",7.51341601440631,3.21020159984808,5.94693944094761,5.5196036794064,5.9443610038352,0,0.916983194742007,24.0744058763155,0.000506052645686844,0.00122928773215841
"Sdiv_ptg000014l_1994-R",0.191371312174454,-1.19330614101844,-0.643190665866313,-1.08340942764518,-1.09248520940116,-0.326377010661662,4.95427246950825,24.0741741524159,0.000506102338338005,0.00122933490163026
"Sdiv_ptg000013l_0145-R",4.256113591672,0,0,0,0,0,-1.09378457163441,24.0692805434965,0.000507152883393387,0.00123181301489843
"Sdiv_ptg000015l_0771-R",0.764729872732679,2.68293311399023,0,0,2.33006147958456,7.28690515968101,-0.990277377529053,24.0633293994747,0.000508433348341245,0.00123484924593245
"Sdiv_ptg000016l_0301-R",-0.696538108122706,-3.03551243517041,-1.10886149678435,0.778329884093092,-2.93562364554375,-0.413768166052382,2.21919751850375,24.0603083986764,0.000509084572055283,0.00123635694574622
"Sdiv_ptg000003l_0763-R",1.76235006692871,0.943967492862975,2.20482396466327,2.38956770770323,0.946230193547666,2.0214506533239,3.01067002870981,24.0588611597638,0.000509396837593306,0.00123704132452089
"Sdiv_ptg000009l_2156-R",-0.838219815625076,0.520184167701271,0.379129846888211,-0.186538725886872,-0.0430191159779151,-0.883963959194692,4.3817913047431,24.0575582347318,0.000509678126240541,0.00123765040031835
"Sdiv_ptg000010l_0165-R",-0.516073596308329,-2.54336525408182,1.67144573893833,0.385588942525972,-5.38770551738849,-0.948857351843295,0.387103578868365,24.0536750245344,0.000510517379758718,0.00123961422726081
"Sdiv_ptg000014l_2356-R",-0.174063350446321,-0.956430719029443,-1.29896587329181,-0.747102079968783,-0.270610451900251,-0.683779183502734,4.26208398754874,24.0518338488195,0.000510915776371501,0.00124050741541145
"Sdiv_ptg000012l_1309-R",1.40561615102671,2.12653604616618,2.9731293259198,2.00726694812262,1.92840372792567,2.21125968751809,2.41265737279475,24.0488306736603,0.000511566264799406,0.00124201254101314
"Sdiv_ptg000012l_1983-R",5.10294600703654,0,0,0,5.77761813651419,0,-0.391598110550451,24.0426213332579,0.000512913794465346,0.00124520970573119
"Sdiv_ptg000012l_2079-R",-1.41023945378822,-4.23768413174969,-6.12718178354749,-6.12718178354749,-0.234903557222897,0.428903616772023,-0.169778355101636,24.0403539831612,0.00051340671689352,0.00124633186741067
"Sdiv_ptg000001l_1323-R",-4.84453001446888,-3.72167476298851,-4.02669125425603,-5.65959521571239,-5.65959521571239,-5.65959521571239,-0.982108645281677,24.0376215820971,0.000514001360792423,0.00124770081637596
"Sdiv_ptg000010l_0803-R",0.204624912869291,-2.08602142133151,-0.292084134658148,-0.639423841052934,0.370399813792859,0.373074786243928,3.55378950449359,24.0362921997101,0.000514290915108407,0.00124832906323701
"Sdiv_ptg000014l_0452-R",0.278798164352616,1.12814552370636,1.25953978420749,1.07809842261723,0.304361553267644,0.639237942576726,4.38045811454817,24.0317830630637,0.000515274251222932,0.00125064113838365
"Sdiv_ptg000010l_1912-R",0.603362206314322,0.71823379212846,1.71944815290163,1.48034161828647,1.24392549127622,0.214851986472551,2.93336500589382,24.0309713895809,0.000515451454372929,0.00125099645904412
"Sdiv_ptg000009l_2969-R",2.45879162259578,-0.181536102127353,1.04742883752251,-0.892102032983669,1.88642253639867,1.06950575240813,1.78682722774138,24.02918954817,0.000515840673210839,0.00125186626681803
"Sdiv_ptg000022l_1382-R",-2.93978793236676,0.493964051068861,0.45272559830783,-0.435600248794407,0.640142754634552,-0.424323762931502,2.29374284873098,24.0273035704693,0.000516252954187188,0.00125279193555997
"Sdiv_ptg000018l_0227-R",1.24095397192756,5.12505807738129,5.6746940134983,0,0,6.55608540031951,-0.453462096552447,24.022839698397,0.000517230063566362,0.00125508808181999
"Sdiv_ptg000001l_1433-R",1.93022355872553,-1.73202281322712,-3.86514577322564,1.32670198218272,-3.86514577322564,-3.86514577322564,-0.312671277193158,24.0154304194062,0.000518855919105063,0.00125895807894713
"Sdiv_ptg000003l_0987-R",-3.6124927623462,-4.45097687427801,-6.38924432150247,-0.993273951619433,-4.63257549268404,-6.38924432150247,-0.570832731248501,24.0123946874741,0.000519523516231733,0.00126050262309427
"Sdiv_ptg000005l_1413-R",5.82351133834478,0,5.37847384478659,0,0,0,-0.249246119630956,24.0116546191069,0.00051968639501583,0.00126080414985019
"Sdiv_ptg000005l_1308-R",5.23120351008635,0,4.94790400852952,0,0,0,-0.588995209390722,24.011547876873,0.000519709891646369,0.00126080414985019
"Sdiv_ptg000014l_1964-R",-1.67085863521383,-5.44703221052178,-5.44703221052178,-5.44703221052178,-5.44703221052178,-5.44703221052178,-0.871389163962476,23.9994325143977,0.000522383587947875,0.00126721476624717
"Sdiv_ptg000009l_2515-R",0.288517262540079,-0.233385866849042,0.316689788385123,0.13103056793958,-0.218722859353207,0.644941586956656,6.89037766586649,23.9973189076961,0.000522851416616428,0.00126827387234926
"Sdiv_ptg000005l_0252-R",-0.147720377538763,-0.225735887107834,-2.15972961604929,-2.15972961604929,-2.15972961604929,5.53990158823923,-0.878827601786278,23.996863097765,0.000522952360241293,0.0012684429568101
"Sdiv_ptg000004l_1824-R",0.229040667894126,0.698528557869196,-0.111882249386845,0.414295042726465,0.789522851540495,0.60099935812646,4.94181076436001,23.994011914229,0.000523584218276414,0.00126989969939864
"Sdiv_ptg000009l_0083-R",-1.93631764158858,-3.60925242728701,-1.87117902180716,-3.43911932626066,-1.35855076206192,-8.65805295064096,1.60123178897049,23.9935979371059,0.000523676023219931,0.00127004650294861
"Sdiv_ptg000004l_1795-R",0,5.7806534969715,4.45083045830402,0,0,0,-0.74457306006041,23.9900753892836,0.000524457836077963,0.00127186663233288
"Sdiv_ptg000013l_1560-R",4.71650510270794,5.41105326145537,0,0,5.6420920442173,0,-0.343257896475764,23.9856022627637,0.000525452280435461,0.00127420216777321
"Sdiv_ptg000001l_1249-R",0.632881241368641,-0.435378372203684,-1.21730872982002,0.914462263253113,-6.15940695434215,-6.15940695434215,0.823968937488144,23.9846229431933,0.000525670245530612,0.00127465460348836
"Sdiv_ptg000002l_0849-R",-1.33915005231446,0.153249947037068,1.41904504662421,1.36735935935327,0.0893518906732541,0.0398143912764426,2.6364839171476,23.9795270004359,0.000526805875221081,0.00127733202180852
"Sdiv_ptg000002l_0348-R",5.08742892544339,5.14392824573858,5.87381696444723,0,1.73699483303247,0,-0.249075644958638,23.9778324243243,0.000527184045591046,0.00127817263883867
"Sdiv_ptg000007l_1272-R",0.560734949970773,0.963283460639998,-0.0670310150518049,-0.07123342277283,-0.427901698170322,-2.09356263750806,3.79179160582765,23.9775157018805,0.000527254756626176,0.00127826775613843
"Sdiv_ptg000012l_2183-R",0.628919455616407,2.46177906817999,1.11383270490666,1.82569844373235,0.551639735147793,1.14397432827344,2.77914163324298,23.9760053879456,0.000527592075674624,0.00127900918357276
"Sdiv_ptg000009l_0993-R",-0.569735688067869,1.45792325337568,2.38280227894875,1.28187460815118,2.84024748718746,-5.80454055365143,2.03057863744299,23.97520817428,0.000527770213893499,0.00127936465317649
"Sdiv_ptg000008l_1185-R",0.085098440167676,0.523353673256409,0.0653063227624113,0.717728172240292,-0.0984422491956179,0.478407803505433,5.61242567320034,23.9729349432959,0.000528278494689416,0.00128052032923582
"Sdiv_ptg000008l_0289-R",1.0921403906374,2.17653458911656,0.347467659706499,-0.59771573603848,1.09638003528132,-0.378699165788729,2.46878069235188,23.971654194667,0.000528565074445256,0.00128113850730759
"Sdiv_ptg000005l_1330-R",0.404413917818065,0.92712389781641,-1.39343489306475,2.46635843849009,-0.795729501881933,-1.86876596013012,1.56671838917224,23.9703534629726,0.000528856282138033,0.00128176782813041
"Sdiv_ptg000001l_0598-R",-0.203749015862444,-0.836400605653635,-0.273921978619424,-0.652093572279894,-0.578701742108778,-1.44034266790112,6.88847842286981,23.9679032127294,0.000529405272691696,0.00128302181455798
"Sdiv_ptg000015l_1694-R",0.298790948290643,0.324730532587823,-0.0876220753650175,0.0562849920499368,-0.43931403680474,0.54680689070361,6.47918367275481,23.9663708740957,0.000529748885553571,0.00128377794502198
"Sdiv_ptg000005l_1294-R",0.61354812570424,4.43366075482028,5.71018711466336,2.72829436886358,2.54332962534497,-2.16699123665409,0.875949053108442,23.9645775676029,0.000530151296695707,0.00128460866793569
"Sdiv_ptg000016l_0064-R",-0.133319858707067,1.04085947513847,0.413863698312826,0.990709897380293,0.0392752072349375,0.494732977734566,6.34689888762888,23.9645612758527,0.00053015495388037,0.00128460866793569
"Sdiv_ptg000007l_0090-R",0.0360588744767855,-1.52733962825867,-0.507009971670495,-2.02041461698633,-2.19448339924862,-1.14821158826896,2.82624394851292,23.9617718367676,0.000530781495367612,0.00128598067021444
"Sdiv_ptg000008l_1033-R",0.364796129003425,0.39336788696903,-1.69946484361377,-0.515427835499406,0.289116433450112,0.788499606073477,3.29374035599442,23.9617583990104,0.000530784515411366,0.00128598067021444
"Sdiv_ptg000009l_0476-R",0.664262559906721,0.349784868677417,1.29926740746502,1.73953621527961,0.364142305628371,-0.445112932687142,3.54646581814186,23.9605858252329,0.000531048108429375,0.00128654253868404
"Sdiv_ptg000009l_2744-R",-1.18213996160255,-0.234559442952713,-0.491160300426812,-0.686416731003528,-0.741138381106035,-2.01458561507922,4.54208491614984,23.9601775365445,0.000531139921403438,0.00128668820239279
"Sdiv_ptg000022l_0869-R",-0.265772457682348,-0.759507581757426,-0.707004092450092,-0.449297535504447,-0.854525363481444,-1.06428057507556,6.013806295527,23.9563219304329,0.000532007712261304,0.00128871354555166
"Sdiv_ptg000001l_1668-R",-0.160407315213573,0.274411938871395,0.919551688842869,0.768105689683479,0.21232366357319,-0.166535810497476,4.57325646338951,23.9554928505171,0.000532194497465159,0.00128908910546828
"Sdiv_ptg000012l_1641-R",-1.20975202000179,-1.52396160252068,-1.77367248205399,-0.847201236557346,-0.874113813945676,0.389509335244479,2.96988550861748,23.9526306131877,0.000532839833027425,0.00129057526155154
"Sdiv_ptg000007l_1294-R",-0.386146050301357,1.29687476053131,0.453216610092414,0.252108679015564,0.665599144487839,0.236721020093133,3.91215258728706,23.9504026495321,0.000533342694564545,0.0012916922109877
"Sdiv_ptg000003l_1830-R",0.00838888494791023,-0.894912622640453,-1.0440744804305,-1.87412487596472,-0.616952669497162,0.255887525147613,3.65040185000473,23.9503056043153,0.000533364608718681,0.0012916922109877
"Sdiv_ptg000001l_1257-R",3.06580379371289,-0.254779741397057,-0.522628257212178,-2.17190260737357,-2.17190260737357,2.26694555817162,-0.737533998158072,23.9477171287306,0.00053394944936631,0.00129303144924668
"Sdiv_ptg000001l_2268-R",-2.74091909787269,-5.278879129798,0.293987283338622,-1.26311324301245,-1.68720844590908,-0.635675849179529,1.67544456200621,23.9463384927681,0.000534261196052237,0.00129370923292368
"Sdiv_ptg000013l_0636-R",0.924112021202497,1.5211874998781,2.22327424614543,1.57236250374838,2.54151284966446,0.85157622257219,2.98986727793117,23.944980292313,0.000534568496806519,0.00129437617062168
"Sdiv_ptg000012l_0610-R",0.424652241470659,-0.620145519293534,-0.929169340041789,0.109788439309624,-0.0668918922640017,1.31190772375577,3.54065370357958,23.9445750335366,0.000534660222638498,0.00129452107807876
"Sdiv_ptg000018l_0216-R",0.031543259381526,-0.00236667320885857,-0.48356098255628,0.0333204282986916,-0.659663690918107,-1.01322915632121,5.80123282576165,23.9402281673062,0.000535645061832624,0.00129682824831717
"Sdiv_ptg000014l_0875-R",2.30028634004818,2.66645209662579,3.04220732750815,2.28803764048269,1.59363857123669,2.19374178332739,3.29537228244444,23.9393268471275,0.00053584949092428,0.00129724583726652
"Sdiv_ptg000013l_0329-R",1.36011725354543,-0.110457589539497,-1.22731337606515,-0.835047798682065,1.52821273156845,-0.287395561284333,1.98886514458915,23.9382435164387,0.000536095303517352,0.00129776355637448
"Sdiv_ptg000007l_0528-R",-0.344779052943162,-0.114074401725439,-0.832164750520933,-0.742715293469206,-0.806144166245177,-0.0727447768907241,5.33459195426818,23.9322660097201,0.000537453622517606,0.00130097417561549
"Sdiv_ptg000002l_1022-R",-0.0554884828875673,-0.0685467289170094,1.984872183016,0.642977977814165,0.357891546254877,1.17420247514507,2.77489738280136,23.9313815420053,0.000537654894856343,0.00130138380189179
"Sdiv_ptg000004l_0896-R",1.62372055382167,0,5.73104046323497,0,0,0,-0.847564134187078,23.9306075422731,0.000537831089575204,0.00130173268303575
"Sdiv_ptg000009l_1731-R",2.2233887538197,3.68669151168775,4.04177069436017,3.03524394329946,2.83583521072732,1.50124799708509,1.58920064229639,23.928628382328,0.000538281887527955,0.00130274611544643
"Sdiv_ptg000015l_0098-R",0.609016334690362,0.974005059576621,-0.443064049060208,0.623555213809933,0.811959604554818,-0.138477269512295,3.78384933264914,23.9276290966706,0.000538509638380251,0.00130321964217584
"Sdiv_ptg000011l_0132-R",1.95299467147783,1.25842626564333,2.19104376104883,1.28366309737915,3.18700305741091,2.56067481664015,2.21112113249276,23.9214084595172,0.000539929539771074,0.0013065780030956
"Sdiv_ptg000009l_0835-R",1.1838838407676,0.461209799730664,0.20917115185348,0.540557157768221,0.981364457995401,0.42957440716991,5.06242418679781,23.9201982106984,0.000540206214673066,0.00130716962952235
"Sdiv_ptg000010l_0543-R",1.38480322199423,1.16221160174329,0.972442364708221,1.13594966707666,1.73016200264189,-1.24360012431732,4.15848165092254,23.9188760182867,0.000540508640401829,0.00130782349256088
"Sdiv_ptg000010l_0910-R",4.49090585119699,3.12557059443876,0,0,6.54403430603438,0,-0.337531193399591,23.9157124539822,0.000541232920168533,0.0013094979417484
"Sdiv_ptg000012l_0951-R",2.59488787701823,0.937459935587318,-0.617090630866126,-0.664451445732224,-1.46026595111208,2.11789124148162,1.61682612609553,23.9149730454788,0.000541402341068418,0.00130982980585225
"Sdiv_ptg000012l_1694-R",4.60742710031106,0,1.68161482546338,0,0,0,-0.959990288475201,23.913933937566,0.000541640520360006,0.00131032796960014
"Sdiv_ptg000014l_1320-R",2.58839890114881,3.03558669600747,2.8601111883377,2.43818368543409,-3.92845150927036,-3.92845150927036,0.901491539509606,23.911864293073,0.000542115221396474,0.00131139822947845
"Sdiv_ptg000001l_0599-R",0.741864315070335,-0.726321465022791,-1.20055056830143,-0.67928752094799,-1.35404103333291,0.184482931904841,2.38513086015001,23.9109874111101,0.000542316469572923,0.00131180690793341
"Sdiv_ptg000001l_0831-R",0,2.91251361280658,0,0,0,6.55608540031951,-1.19298889612463,23.9081607854244,0.000542965692689904,0.00131329907775591
"Sdiv_ptg000003l_2068-R",-0.0964902435403661,-0.659725649175477,-2.80860154375255,-7.35374822966787,-0.258293652418526,1.47959611148023,1.52929156230956,23.9053614184665,0.00054360940845221,0.00131477774969387
"Sdiv_ptg000002l_1897-R",-0.385784467041025,-2.38105995485508,-3.40859633274777,-1.24163734968621,-5.35692482284964,-6.98116170801433,0.582678886369006,23.9040707597897,0.000543906448812831,0.001315417823734
"Sdiv_ptg000002l_1405-R",-1.23564028085079,2.37449244114744,1.22479015542623,1.63787205759303,-0.0511230357103139,-1.05622483803534,1.66248060298364,23.9024170280175,0.000544287282467339,0.00131626046047697
"Sdiv_ptg000005l_1287-R",0.823733287500586,1.4853670448315,0.525320185314007,1.11779149248544,1.00506236649933,1.31473887912973,3.96195033383722,23.9019424017479,0.000544396631369438,0.00131644649912979
"Sdiv_ptg000010l_0366-R",0.199934510842072,-0.0569445665196792,0.328997450486149,0.942441805939795,0.232446260676509,1.81495141107301,3.95789556257151,23.900363983506,0.000544760437787244,0.00131724780186916
"Sdiv_ptg000003l_2565-R",-1.95729927667517,-2.63439831117414,-1.58630994608619,-0.913236119619277,-1.60129788697949,-1.34611789724679,2.6181571964112,23.8999115299238,0.000544864766989121,0.00131742162250567
"Sdiv_ptg000009l_1184-R",0.398377056514112,1.29033605329245,1.53711529298652,1.24513360436035,0.884955306050755,1.56004854476278,4.10119638164096,23.8996477336611,0.000544925603632308,0.00131749026859741
"Sdiv_ptg000007l_0687-R",0.0428958151502117,0.171575998279357,-0.196644815088501,0.00806459156335564,0.877892388920606,-0.327529546915438,5.27192710327504,23.8994581105179,0.000544969338612609,0.00131751756154463
"Sdiv_ptg000010l_2481-R",3.10748823634326,3.01614776327351,-2.9823712880714,3.23864396806587,-2.9823712880714,2.4228278169249,0.149602520509055,23.8985117518331,0.000545187659889969,0.00131796690584581
"Sdiv_ptg000003l_1516-R",-0.592556744519266,0.593665530947824,-0.00232116566250055,0.836725958541824,0.398973769613199,0.915578009236843,4.21014959852988,23.8973933578216,0.00054544577996436,0.00131851240274037
"Sdiv_ptg000008l_0545-R",-0.21314343475748,0.204930401311992,1.60786590358521,1.4036310693326,1.58487413958884,1.33104005231043,2.43309881249544,23.8930142762653,0.000546457608696299,0.00132087967490457
"Sdiv_ptg000004l_1645-R",1.79951652169133,-0.505097026676859,2.18236695364414,2.3044070345861,0.332978319955104,2.58657009343652,2.10570754954994,23.8928401019574,0.000546497891492839,0.00132089841559275
"Sdiv_ptg000009l_1954-R",0.373107348179596,0.264836492678406,0.147590481722935,0.869465381274719,0.501945725238143,-0.199385896068744,5.90503265327269,23.8922881184206,0.000546625572790364,0.00132112838573451
"Sdiv_ptg000008l_1023-R",0.0237699491489931,2.39227911780957,0.642548755387821,-2.16872268395543,-1.22406581015574,1.76717341442987,1.06494687178253,23.8915063146697,0.000546806464841297,0.00132148692485095
